id,fax_id,date,date2,container,shipper,consignee,port,country,weight,commodity,com_qty,com_unit,ship,voyage,carrier,shipments,container_total,shipments_vrac,weight_total,lat,lon
51202-2-432TRASODSERQUE661CAR-1,51202,10/21/2019,10/1/2019,2,TRADIS INC,SODIPAL SA,SHANGHAI,China,15734,SERVIETTE HYGIENIQUE,6611,CARTON,TRINIDAD TRADER,145E,COSCO SHIPPING,1,2,0,15734,31.045555,121.39972
51210-2-432AN3CHAVOIION3UNI-1,51210,10/21/2019,10/1/2019,2,AN32 SAS,CHATELAIN CARGO SERVICES INC,LE HAVRE,France,11000,VOITURE D'OCCASION,3,UNITES,TRINIDAD TRADER,145H,HAPAG-LLOYD,1,1,0,5500,49.5,0.133333
51220-4-434FRIANTLAIDRE479CAR-1,51220,10/21/2019,10/1/2019,4,FRIESLANDCAMPINA,ANTONIO HANDAL & CO,ROTTERDAM,Netherlands,71807,LAIT EN POUDRE,4796,CARTON,TRINIDAD TRADER,145H,HAPAG-LLOYD,1,4,0,71807,51.916668,4.5
51230-3-433MANCARSILRCE84PAL-1,51230,10/21/2019,10/1/2019,3,MANUFACTURAS SILICEAS SAS,CARRIBEX SA,BOGOTA,Colombia,84180,"SILICATES,SILICATES DES METAUX ALCALINS DU COMMERCE",84,PALETTES,TRINIDAD TRADER,145H,HAPAG-LLOYD,1,3,0,84180,4.649178,-74.06283
51240-4-434XUZTOPAILILS134SAC-1,51240,10/21/2019,10/1/2019,4,XUZHOU SANYOU FOODSTUFFS CO LTD,TOPCO HAITI SA,CHANGSHU,China,55500,AILS,13400,"SACS, SACHETS",TRINIDAD TRADER,145H,HAPAG-LLOYD,1,4,0,55500,31.644482,120.73796
51250-0-430CONLESCOUURE3CAR-1,51250,10/22/2019,10/1/2019,0,CONCEPT IN FREIGHT,LES ENTREPRISES PLASTECH HAITI SA,PORT EVERGLADES - FL,USA,1117,COULEURS POUR PEINTURE,3,CARTON,DELPHINUS,101S,KING OCEAN SERVICES,1,0,1,1117,26.096666,-80.1275
51260-1-431JETEGGPRESES140CAR-1,51260,10/22/2019,10/1/2019,1,JETRO CASH AND CARRY,EGGS PLUS,PORT EVERGLADES - FL,USA,21727,PREPARATIONS ALIMENTAIRES DIVERSES,1400,CARTON,DELPHINUS,101S,KING OCEAN SERVICES,1,1,0,21727,26.096666,-80.1275
51269-2-432SOUASSPRESES195CAR-2,51269,10/22/2019,10/1/2019,2,SOUTH FLORIDA FOODS INT'L INC,ASSOCIATED FOOD DISTRIBUTORS SA,PORT EVERGLADES - FL,USA,45091,PREPARATIONS ALIMENTAIRES DIVERSES,1958,CARTON,DELPHINUS,101S,KING OCEAN SERVICES,1,1,0,22546,26.096666,-80.1275
51277-9-439ARKELEFOUGER138CAR-1,51277,10/22/2019,10/1/2019,9,ARKEMIX,ELECTRO REFRI SA / CASAMI,NINGBO,China,45666,FOUR MENAGER,1389,CARTON,TRINIDAD TRADER,145E,ZIM LINES,1,5,0,22833,29.878185,121.54945
51287-1-431ENOJEAEFFELS1LOT-2,51287,10/22/2019,10/1/2019,1,ENOCK PIERRE,JEAN CHEVALIER SANON,MONTREAL,Canada,14197,EFFETS PERSONNELS,1,LOTS,TRINIDAD TRADER,145E,ZIM LINES,1,1,0,7099,45.5,-73.583336
51295-1-431JUNLEEMONQUE774CAR-1,51295,10/22/2019,10/1/2019,1,JUN IL CO LTD,LEESCO SA,SEOUL,South Korea,22756,MONOFILAMENT SYNTHETIQUE,774,CARTON,TRINIDAD TRADER,145E,ZIM LINES,1,1,0,22756,37.456257,126.705208
51305-2-432NINMAXMARLES840CAR-1,51305,10/22/2019,10/1/2019,2,NINGBO DEALER WELL CO LTD,MAXO SHOP,NINGBO,China,22925,MARCHANDISE GENERALE,840,CARTON,TRINIDAD TRADER,145E,ZIM LINES,1,2,0,22925,29.878185,121.54945
51314-6-436SG H &TISILE519PAQ-1,51314,10/22/2019,10/1/2019,6,SG CORPORATION,H & H TEXTILES SA,BUSAN,South Korea,98170,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,5193,"PAQUET, COLIS",TRINIDAD TRADER,145E,ZIM LINES,1,6,0,98170,35.10278,129.04028
51324-2-432YIWHOOCHAVES134CAR-1,51324,10/22/2019,10/1/2019,2,YIWU ZUOZHUANG IMPORT- EXPORT,HOO YING,NINGBO,China,26650,CHAUSSURES NEUVES,1340,CARTON,TRINIDAD TRADER,145E,ZIM LINES,1,1,0,13325,29.878185,121.54945
51331-10-4310ZHEJOSCHAVES250CAR-2,51331,10/22/2019,10/1/2019,10,ZHEJIANG OSEE IMPORT & EXPORT,JOSIE SHOP,NINGBO,China,125140,CHAUSSURES NEUVES,2500,CARTON,TRINIDAD TRADER,145E,ZIM LINES,0,3,0,41713,29.878185,121.54945
51336-13-4313ALICRIPATRES316CAR-1,51336,10/23/2019,10/1/2019,13,ALICORP SA,CRISTO SA,LIMA,Peru,279125,PATES ALIMENTAIRES,31680,CARTON,ARKADIA,105N,EVERGREEN,1,7,0,139563,-12.05,-77.05
51345-42-4342C.ICRISUCRES420SAC-1,51345,10/23/2019,10/1/2019,42,CI DE AZUCARES Y MIELES SA,CRISTO SA,BUENAVENTURA,Colombia,1054200,SUCRES,42000,"SACS, SACHETS",ARKADIA,105N,EVERGREEN,1,42,0,1054200,3.880099,-77.031166
51355-1-431HAIMSCTELION477CAR-1,51355,10/23/2019,10/1/2019,1,HAIER INTERNATIONAL CO LTD,MSC TRADING SA,NINGBO,China,2797,TELEVISION,477,CARTON,ARKADIA,105N,EVERGREEN,1,1,0,2797,29.878185,121.54945
51364-2-432LUOVALCLAQUE847CAR-1,51364,10/23/2019,10/1/2019,2,LUOYANG YISHENGDA IMP & EXP CO LTD,VALERIO CANEZ SA,NINGBO,China,25975,CLASSEUR METALLIQUE,847,CARTON,ARKADIA,105N,EVERGREEN,1,2,0,25975,29.878185,121.54945
51374-2-432SHAALLOUVRES28PAL-1,51374,10/23/2019,10/1/2019,2,SHANDONG ZHUCHEN INDUSTRIAL CO LTD,ALLIANCE DISTRIBUTION SA,QINGDAO,China,52000,"OUVRAGES EN AMIANTE-CIMENT,CELLULOSE-CIMENT OU SIMILAIRES",28,PALETTES,ARKADIA,105N,EVERGREEN,1,2,0,52000,36.09861,120.37194
51384-1-431TAXED/EFFELS542CAR-1,51384,10/23/2019,10/1/2019,1,TAXTRAN LIMITED,ED AN DISTRIBUTION,SHANGHAI,China,8544,EFFETS PERSONNELS,542,CARTON,ARKADIA,105N,EVERGREEN,1,1,0,8544,31.045555,121.39972
51393-3-433ZHOBIAFOUGER116CAR-1,51393,10/23/2019,10/1/2019,3,ZHONSHAN SILK IMP EXP GROUP,BIANSAIAH ELECTRO MENAGER,ZHONGSHAN,China,20288,FOUR MENAGER,1160,CARTON,ARKADIA,105N,EVERGREEN,1,3,0,20288,22.520576,113.38232
51403-1-431EVISOGVIAFRI250CAR-1,51403,10/23/2019,10/1/2019,1,EVIA FOODS SAS,SOGEDIPA SA,FELIXSTOWE,England,26250,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2500,CARTON,ARKADIA,105N,MAERSK LINE,1,1,0,26250,51.966667,1.35
51413-1-431HUIALLEVISET658CAR-1,51413,10/23/2019,10/1/2019,1,HUIDA SANITARY WARE CO LTD,ALLIANCE DISTRIBUTION SA,TIANJIN,China,12380,"EVIER, LAVABO, BAIGNOIRE, WATER-CLOSET",658,CARTON,ARKADIA,105N,MAERSK LINE,1,1,0,12380,39.142223,117.17667
51422-6-436PALEURCARINE512CAR-1,51422,10/23/2019,10/1/2019,6,PALO ROSA CERAMICAS Y PARQUETS SL,EUROCERAM PLUS SA,QINGDAO,China,54000,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",5126,CARTON,ARKADIA,105N,MAERSK LINE,1,6,0,54000,36.09861,120.37194
51431-1-431PATFB ALILES270CAR-1,51431,10/23/2019,10/1/2019,1,PATNERS NETWORK WEST EUROPE BV,FB STORE,ROTTERDAM,Netherlands,28880,ALIMENTS CONGELES,2700,CARTON,ARKADIA,105N,MAERSK LINE,1,1,0,28880,51.916668,4.5
51441-4-434SLORALOIGONS780SAC-1,51441,10/23/2019,10/1/2019,4,SLOT FRANS & CO BV,RALPH IMP EXP,ANTWERP,Belgium,59020,OIGNONS,7800,"SACS, SACHETS",ARKADIA,105N,MAERSK LINE,1,4,0,59020,51.216667,4.416667
51451-1-431WEGSOCVIAEES250CAR-1,51451,10/23/2019,10/1/2019,1,WEGDAM FOOD LINK BV,SOCIETE DE DISTRIBUTION GENERALE SA,GDANSK,Poland,25850,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2500,CARTON,ARKADIA,105N,MAERSK LINE,1,1,0,25850,54.36085,18.65829
51461-20-4320ASONABSUCRES106SAC-1,51461,10/23/2019,10/1/2019,20,ASOCIACION DE AZUCAREROS DE GUATEMALA,NATIONAL BAG AND TRADING CO SA,SANTO THOMAS,Guatemala,531696,SUCRES,10600,"SACS, SACHETS",ARKADIA,105N,SEALAND,1,20,0,531696,15.68666392,-88.60749757
51471-1-431LAMLESVIAFRI300CAR-1,51471,10/23/2019,10/1/2019,1,LAMEX FOODS INC,LES ALIMENTS CONGELES SA,HOUSTON - TX,USA,57153,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",3000,CARTON,ARKADIA,105N,SEALAND,1,1,0,57153,29.763056,-95.36305
51481-0-430AUCPARBUSION1UNI-1,51481,10/23/2019,10/1/2019,0,AUCTION HOUSE JAPAN CO LTD,PARTICULIER,YOKOHAMA,Japan,1940,BUS D'OCCASION,1,UNITES,HOEGH MASAN,V/00146,UNITED SHIPPING AND LOGISTICS,1,0,1,1940,35.74222,136.1
51491-1-431DONMIMFILRES236PIE-1,51491,10/24/2019,10/1/2019,1,DONALDSON SA DE CV,MIMA SA,ALTAMIRA,Mexico,7085,FILTRES,2365,PIECES,NADJA,0RU1TR1,CMA/CGM,1,1,0,7085,22.39215,-97.93867
51499-1-431HANELECOMIES375PIE-1,51499,10/24/2019,10/1/2019,1,HANGZHOU EASY ELECTRIC WIRE AND,ELECTRICITE D'HAITI (EDH),TIANJIN,China,8250,COMPTEURS D'ELECTRICITE ET PARTIES,375,PIECES,NADJA,0RU1TR1,CMA/CGM,1,1,0,8250,39.142223,117.17667
51509-1-431LANKARARTBLE659CAI-1,51509,10/24/2019,10/1/2019,1,LANCA SALES INC,KARYNA SA,PORT NEWARK ELIZABETH - NJ,USA,4136,ARTICLES DE TABLE,659,CAISSES,NADJA,0RU1TR1,CMA/CGM,1,1,0,4136,40.68155,-74.1505
51518-10-4310NAZCRIHUILME131BID-1,51518,10/24/2019,10/1/2019,10,NAZA TRADING COMPANY INC,CRISTO SA,JAKARTA,Indonesia,251533,HUILE DE PALME,13190,BIDON,NADJA,0RU1TR1,CMA/CGM,1,10,0,251533,-6.174444,106.829445
51527-4-434SDMVALGROTIF65PAL-1,51527,10/24/2019,10/1/2019,4,SDMO INDUSTRIES,VALERIO CANEZ SA,LE HAVRE,France,58093,"GROUPE ELECTROGENE,CONVERTISSEUR ROTATIF",65,PALETTES,NADJA,0RU1TR1,CMA/CGM,1,4,0,58093,49.5,0.133333
51536-2-432WINCARTISILE353ROU-1,51536,10/24/2019,10/1/2019,2,WINNITEX LTD,CARIBBEAN ISLAND APPAREL SA,SHANGHAI,China,46640,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,353,"ROULEAUX, BOBINE",NADJA,0RU1TR1,CMA/CGM,1,2,0,46640,31.045555,121.39972
51544-20-4320ALBNADALILES400PIE-1,51544,10/25/2019,10/1/2019,20,ALBT INTERNATIONAL LLC,NADYS FOODS,PORT EVERGLADES - FL,USA,491702,ALIMENTS CONGELES,400,PIECES,K STORM,043S,"CROWLEY LINER SERVICES,INC",1,20,0,491702,26.096666,-80.1275
51553-6-436DEPSOGMATION6PIE-1,51553,10/25/2019,10/1/2019,6,DEPENDABLE SHIPPING & PURCHASING,SOGEDIPA SA,PORT EVERGLADES - FL,USA,55569,MATERIAUX DE CONSTRUCTION,6,PIECES,K STORM,043S,"CROWLEY LINER SERVICES,INC",1,6,0,55569,26.096666,-80.1275
51561-5-435GILQUATISILE44CAR-3,51561,10/25/2019,10/1/2019,5,GILDAN ACTIVEWEAR SRL,QUANTUM APAREIL SA,PUERTO CORTES,Honduras,83804,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,44,CARTON,K STORM,043S,"CROWLEY LINER SERVICES,INC",0,2,0,27935,11.5301,122.3975
51567-4-434STABRACAIQUE200PIE-1,51567,10/25/2019,10/1/2019,4,STAMPO INTERNACIONAL SA,BRASSERIE DE LA COURONNE SA,SANTO THOMAS,Guatemala,24000,CAISSE ET PALETTE PLASTIQUE,20000,PIECES,K STORM,043S,"CROWLEY LINER SERVICES,INC",1,4,0,24000,15.68666392,-88.60749757
51576-0-430CATTROETITON2PAL-1,51576,10/25/2019,10/1/2019,0,CATAPULT,TROPIC SA,MIAMI - FL,USA,805,ETIQUETTE DE TOUT GENRE EN PAPIER OU CARTON,2,PALETTES,SARA EXPRESS,709S,ANTILLEAN MARINE SHIPPING  CORP,1,0,1,805,25.77389,-80.193886
51584-2-432KAMLEBPRESES200SAC-1,51584,10/25/2019,10/1/2019,2,KAM LONG COMPANY,LEBON M.S,MIAMI - FL,USA,45360,PREPARATIONS ALIMENTAIRES DIVERSES,2000,"SACS, SACHETS",SARA EXPRESS,709S,ANTILLEAN MARINE SHIPPING  CORP,1,2,0,45360,25.77389,-80.193886
51591-0-430ROLLE MARLES5CAR-1,51591,10/25/2019,10/1/2019,0,ROLLING SHIELD PARTS INC,LE PELERIN HOME DECOR,MIAMI - FL,USA,146,MARCHANDISE GENERALE,5,CARTON,SARA EXPRESS,709S,ANTILLEAN MARINE SHIPPING  CORP,1,0,1,146,25.77389,-80.193886
51600-3-433ALLCRIBOIEES479CAR-1,51600,10/26/2019,10/1/2019,3,ALLIED BLENDERS DISTILLERS PVT LTD,CRISTO SA,NHAVA SHEVA,India,54860,BOISSON ALCOOLISEES,4790,CARTON,GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,3,0,54860,18.975,72.825836
51609-3-433COLCASBISITS957CAR-1,51609,10/26/2019,10/1/2019,3,COLOMBINA SA,CASSIS FRERES SA,BARRANQUILLA,Colombia,52843,BISCUITS,9573,CARTON,GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,3,0,52843,10.963889,-74.796387
51619-3-433G MD&EBARGEE29PAL-1,51619,10/26/2019,10/1/2019,3,G METAL DEMIR CELIKYAPI URUNLERI SAN VE TI LTD STI,D&E GREEN ENTERPRISES,ISTANBUL,Turkey,79740,"BARRE EN FER OU ACIER NON ALLIES,FORGEE",29,PALETTES,GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,2,0,39870,41.018612,28.964722
51625-1-431INTPAREFFELS211LOT-2,51625,10/26/2019,10/1/2019,1,INTL SHIPPING LINES INC,PARTICULIER,SAVANNAH - GA,USA,7876,EFFETS PERSONNELS,211,LOTS,GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,1,0,3938,32.083332,-81.1
51634-0-430MICCLOTUBUES8CAR-1,51634,10/26/2019,10/1/2019,0,MICRO-TECH,CLOXA IMPORT EXPORT SA,MIAMI - FL,USA,6250,"TUBE,TUYAU ET LEUR ACCESSOIRE,MATIERES PLASTIQUES",8,CARTON,GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,0,1,6250,25.77389,-80.193886
51644-1-431NIACONAIDSES221PAQ-1,51644,10/26/2019,10/1/2019,1,NIAGARA WAREHOUSE OF HOPE,CONGREGATION DES SALESIENS,MONTREAL,Canada,10419,AIDES HUMANITAIRES DIVERSES,22101,"PAQUET, COLIS",GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,1,0,10419,45.5,-73.583336
51653-4-434PERSODWHIRES608CAI-1,51653,10/26/2019,10/1/2019,4,PERNOD RICARD INDIA PVT LTD,SODIPAL SA,NHAVA SHEVA,India,98856,"WHISKIES, RHUM, GIN, VODKA, LIQUEURS AUTRES",6080,CAISSES,GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,4,0,98856,18.975,72.825836
51663-3-433RAJCASALLTES705CAR-1,51663,10/26/2019,10/1/2019,3,RAJARATHNAM PRINTERS,CASSIS FRERES SA,TAMIL NADU,India,54826,ALLUMETTES,7050,CARTON,GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,1,3,0,54826,11.127123,78.656891
51671-6-436TVSDEKMOTTES297PAQ-1,51671,10/26/2019,10/1/2019,6,TVS MOTOR COMPANY LTD,DEKA TIRES SA,CHENNAI,India,43308,MOTOCYCLETTES,297,"PAQUET, COLIS",GSL VALERIE,PD942A,MEDITERRANEAN SHIPPING CO,0,2,0,14436,13.08333,80.28333
51678-29-4329ALLPAREFFELS902PIE-2,51678,10/27/2019,10/1/2019,29,ALLIANCE INTERNATIONAL SHIPPING LLC,PARTICULIER,MIAMI - FL,USA,474389,EFFETS PERSONNELS,902,PIECES,FOUMA,43,SEABOARD MARINE,0,7,0,118597,25.77389,-80.193886
51687-0-430FLOPAREFFELS5CAR-1,51687,10/27/2019,10/1/2019,0,FLORIDA PURCHASING AGENCY,PARTICULIER,MIAMI - FL,USA,136,EFFETS PERSONNELS,5,CARTON,FOUMA,43,SEABOARD MARINE,1,0,1,136,25.77389,-80.193886
51697-1-431ONEACKPROLES739CAR-1,51697,10/27/2019,10/1/2019,1,ONE GLOBE INC,ACK WHOLESALE SA,MIAMI - FL,USA,6984,PRODUITS A BASE DE CEREALES,739,CARTON,FOUMA,43,SEABOARD MARINE,1,1,0,6984,25.77389,-80.193886
51705-2-432SOUASSPRESES636CAR-2,51705,10/27/2019,10/1/2019,2,SOUTH FLORIDA FOODS INT'L INC,ASSOCIATED FOOD DISTRIBUTORS SA,MIAMI - FL,USA,28001,PREPARATIONS ALIMENTAIRES DIVERSES,636,CARTON,FOUMA,43,SEABOARD MARINE,1,1,0,14000,25.77389,-80.193886
51712-1-431ANHMANPREUES80DRU-1,51712,10/28/2019,10/1/2019,1,ANHIDRIDOS Y DERIVADOS DE COLOMBIA,MANUFACTURE NATIONALE DE PEINTURE SA,CARTAGENA,Colombia,17080,PREPARATIONS CHIMIQUES,80,DRUMS,AS FAUSTINA,36BIS,SEABOARD MARINE,1,1,0,17080,10.399722,-75.51444
51721-1-431CHRCHRAIDSES561PAQ-1,51721,10/28/2019,10/1/2019,1,CHRISTIAN AID MINISTRIES,CHRISTIAN AID MINISTRIES,PHILADELPHIA - PA,USA,19943,AIDES HUMANITAIRES DIVERSES,561,"PAQUET, COLIS",AS FAUSTINA,36BIS,SEABOARD MARINE,1,1,0,19943,39.952583,-75.165222
51731-1-431QSTCARTISILE111PAQ-1,51731,10/28/2019,10/1/2019,1,QST DOMINICANA LLC,CARIBBEAN ISLAND APPAREL SA,SANTIAGO - DR,Dominican Republic,13830,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,1110,"PAQUET, COLIS",AS FAUSTINA,36BIS,SEABOARD MARINE,1,1,0,13830,19.45,-70.7
51741-1-431JF CRIVEROOL812CAR-1,51741,10/28/2019,10/1/2019,1,JF HILLEBRAND,CRISTO SA,LE HAVRE,France,6097,"VERMOUTH, VINS DE RAISINS FRAIS, VINS ENRICHIS D'ALCOOL",812,CARTON,ASIAN TRADER,0101DS,CMA/CGM,1,1,0,6097,49.5,0.133333
51750-2-432IFBCAREFFELS6LOT-1,51750,10/28/2019,10/1/2019,2,IFB INTERNATIONAL FREIGHT BRIDGE,CARIMPEX,LE HAVRE,France,43050,EFFETS PERSONNELS,6,LOTS,ASIAN TRADER,043E,COSCO SHIPPING,1,2,0,43050,49.5,0.133333
51759-1-431YUYUB PULEUR715CAR-1,51759,10/28/2019,10/1/2019,1,YUYAO YIHE COMMODITY CO LTD,UB FRAGRANCES SA,NINGBO,China,10789,PULVERISATEUR,715,CARTON,ASIAN TRADER,043E,COSCO SHIPPING,1,1,0,10789,29.878185,121.54945
51767-1-431CLAEPILEGERE226CAR-1,51767,10/28/2019,10/1/2019,1,CLAREBOUT POTATOES NV,EPID'OR,ANTWERP,Belgium,23983,LEGUMES A L'ETAT FRAIS OU REFRIGERE,2268,CARTON,ASIAN TRADER,043H,HAPAG-LLOYD,1,1,0,23983,51.216667,4.416667
51775-7-437FRISODLAICRE141CAR-1,51775,10/28/2019,10/1/2019,7,FRIESLANDCAMPINA,SODISA SA,ROTTERDAM,Netherlands,138903,LAIT CONCENTRE NON SUCRE,14116,CARTON,ASIAN TRADER,043H,HAPAG-LLOYD,1,7,0,138903,51.916668,4.5
51785-1-431PAUJEAEFFELS4PAQ-1,51785,10/28/2019,10/1/2019,1,PAUL ATIS,JEAN CHEVALIER SANON,MONTREAL,Canada,8366,EFFETS PERSONNELS,4,"PAQUET, COLIS",ASIAN TRADER,043H,HAPAG-LLOYD,1,1,0,8366,45.5,-73.583336
51795-1-431CARPAREFFELS320PIE-1,51795,10/28/2019,10/1/2019,1,CARIBBEAN EXPRESS LINE,PARTICULIER,MONTREAL,Canada,13200,EFFETS PERSONNELS,320,PIECES,ASIAN TRADER,043E,ZIM LINES,1,1,0,13200,45.5,-73.583336
51805-2-432WYNMANACEVES36CAR-1,51805,10/28/2019,10/1/2019,2,WYN DE MEXICO PRODUCTOS QUIMICOS SA DE C.V,MANUFACTURE NATIONALE DE PEINTURE SA,VERACRUZ,Mexico,45930,"ACETATES, HEMI-ACETATES ET LEURS DERIVES",36,CARTON,ASIAN TRADER,043E,ZIM LINES,1,2,0,45930,14.916667,-88.78333
51815-2-432ALLPAREFFELS2LOT-1,51815,10/29/2019,10/1/2019,2,ALLIANCE INTERNATIONAL SHIPPING LLC,PARTICULIER,PORT EVERGLADES - FL,USA,33892,EFFETS PERSONNELS,2,LOTS,DELPHINUS,102S,KING OCEAN SERVICES,1,2,0,33892,26.096666,-80.1275
51825-1-431GYSSS MOURDE260CAR-1,51825,10/29/2019,10/1/2019,1,GYSAS TRADING INC,SS IMPORT/EXPORT,PORT EVERGLADES - FL,USA,24846,MOUTARDE,2600,CARTON,DELPHINUS,102S,KING OCEAN SERVICES,1,1,0,24846,26.096666,-80.1275
51835-0-430PARPARVOIION1UNI-1,51835,10/29/2019,10/1/2019,0,PARTICULIER,PARTICULIER,PORT EVERGLADES - FL,USA,4527,VOITURE D'OCCASION,1,UNITES,DELPHINUS,102S,KING OCEAN SERVICES,1,0,1,4527,26.096666,-80.1275
51844-2-432DNANUTPREANT387CAR-1,51844,10/30/2019,10/1/2019,2,DNAO,NUTRIPHAR,LE HAVRE,France,22884,PREPARATIONS ALIMENTAIRES POUR BEBE ET ENFANT,3876,CARTON,NADJA,0RU1UR1,CMA/CGM,1,2,0,22884,49.5,0.133333
51854-30-4330NAZCRIHUILME237BID-3,51854,10/30/2019,10/1/2019,30,NAZA TRADING COMPANY INC,CRISTO SA,JAKARTA,Indonesia,741794,HUILE DE PALME,23742,BIDON,NADJA,0RU1UR1,CMA/CGM,0,10,0,247265,-6.174444,106.829445
51860-10-4310SKYCARPHOATE111SAC-3,51860,10/30/2019,10/1/2019,10,SKYSTEP TRADING LTD,CARRIBEX SA,LIMA,Peru,280610,"PHOSPHINATE,PHOPHNATE,PHOSPHATE ET POLYPHOSPHATE",1111,"SACS, SACHETS",NADJA,0RU1UR1,CMA/CGM,0,3,0,93537,-12.05,-77.05
51869-2-432DRBCARCARTON970PIE-1,51869,10/31/2019,10/1/2019,2,DRB SA,CARIBBEAN ISLAND APPAREL SA,RIO HAINA,Dominican Republic,16124,CARTON,970,PIECES,K STORM,044N,"CROWLEY LINER SERVICES,INC",1,1,0,8062,18.417,-70.017
51879-0-430PARCAPGASOIL631GAL-1,51879,10/31/2019,10/1/2019,0,PARKLAND US SUPPLY CORP,CAP INVEST,FREEPORT,Antarctica,1763111,GAS-OIL,631625.82,GALLONS,NAVE PULSAR,V.2,PDVSA RVAM,1,0,1,1763111,26.533333,-78.7
51888-0-430PT.HUIHUILME224KG-1,51888,10/31/2019,10/1/2019,0,WILMAR NABATI,HUILERIES HAITIENNES SA,DUMAI,Indonesia,3399846,HUILE DE PALME,2249947,KG,STOLT APAL,V.023HBR,PDVSA RVAM,1,0,1,1699923,1.683333,101.45
51897-1-431CROENMEXTRES22PIE-1,51897,11/1/2019,11/1/2019,1,CROWLEY LOGISTICS INC,ENMARCOLDA SA,PORT EVERGLADES - FL,USA,13443,"EXTRAITS, ESSENCES ET CONCENTRES",22,PIECES,K STORM,044S,"CROWLEY LINER SERVICES,INC",1,1,0,13443,26.096666,-80.1275
51906-4-434PEAPACTISILE126PAQ-2,51906,11/1/2019,11/1/2019,4,PEACE TEXTILE AMERICA INC,PACIFIC SPORTS HAITI SA,PORT EVERGLADES - FL,USA,55617,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,1263,"PAQUET, COLIS",K STORM,044S,"CROWLEY LINER SERVICES,INC",1,2,0,27809,26.096666,-80.1275
51914-1-431BADTOPSUCACH324CAR-1,51914,11/2/2019,11/1/2019,1,BADMAASH CO,TOP FOOD INTERNATIONAL SA,TIANJIN,China,24260,"SUCRERIES SANS CACAO (Y COMPRIS CHOCOLAT BLANC),GOMME A MACH",3243,CARTON,ARKADIA,106N,EVERGREEN,1,1,0,24260,39.142223,117.17667
51924-1-431CHAINTTISILE614BAL-1,51924,11/2/2019,11/1/2019,1,CHANGZHOU FOREIGN TRADE CORP,INTERAMERICAN WOVENS,SHANGHAI,China,14678,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,614,BALLES,ARKADIA,106N,EVERGREEN,1,1,0,14678,31.045555,121.39972
51934-1-431FORCRITORQUE216CAR-1,51934,11/2/2019,11/1/2019,1,FOREVER LIGHT LTD,CRISTO SA,SHANGHAI,China,1285,TORCHE ELECTRIQUE,216,CARTON,ARKADIA,106N,EVERGREEN,1,1,0,1285,31.045555,121.39972
51944-1-431JOHCHEVITERE414CAR-1,51944,11/2/2019,11/1/2019,1,JOHN & JEFF INTERNATIONAL TRADE CO,CHELO DEPOT,QINGDAO,China,17453,"VITRAGE, RIDEAU, CANTONNIERE",414,CARTON,ARKADIA,106N,EVERGREEN,1,1,0,17453,36.09861,120.37194
51953-4-434MAJPREAILILS124SAC-1,51953,11/2/2019,11/1/2019,4,MAJOR PRODUCTS CO LTD,PREMIUM FOOD DISTRIBUTION (PFD),QINGDAO,China,58000,AILS,12400,"SACS, SACHETS",ARKADIA,106N,EVERGREEN,1,4,0,58000,36.09861,120.37194
51963-5-435POWFGSVERSSE60PAL-1,51963,11/2/2019,11/1/2019,5,POWER SUCCESS (HONG KONG) LIMITED,FGS DISTRIBUTOR,QINGDAO,China,131000,"VERRE POUR BATIMENT, CONSTRUCTION, DECORATION, VERRE MOUSSE",60,PALETTES,ARKADIA,106N,EVERGREEN,1,5,0,131000,36.09861,120.37194
51971-2-432SAMS &TISILE177BAL-1,51971,11/2/2019,11/1/2019,2,SAMSUNG SDS CO LTD,S&H GLOBAL SA,QINGDAO,China,39050,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,1770,BALLES,ARKADIA,106N,EVERGREEN,1,2,0,39050,36.09861,120.37194
51980-2-432TAXPOUFEUERE22PAL-1,51980,11/2/2019,11/1/2019,2,TAXTRAN LIMITED,POUMA SERVICES,QINGDAO,China,55402,"FEUILLE, BANDE ET TOLE EN ACIER OU AUTRE MATIERE",22,PALETTES,ARKADIA,106N,EVERGREEN,1,2,0,55402,36.09861,120.37194
