id,fax_id,date,container,shipper,consignee,port,country2,weight,commodity,com_qty,com_unit,ship,voyage,carrier,shipments,container_total,shipments_vrac,weight_total,lat,lon
71147-0-440MARLAUMATION17CAR-1,71147,8/19/2020,0,MARTAINER INC,LAURENT TESSEROT,PORT EVERGLADES - FL,USA,356.99,MATERIAUX DE CONSTRUCTION,17,CARTON,DELPHINUS,144S,KING OCEAN SERVICES,1,0,1,356.99,26.096666,-80.1275
71232-2-442CHADEKPNEUFS120PAL-1,71232,8/22/2020,2,CHANDONG CHANGFENG TYRES CO LTD,DEKA TIRES SA,QINGDAO,CHINA,28650,PNEUMATIQUES NEUFS,120,PALETTES,X-PRESS MACHU PICCHU,20033E,COSCO SHIPPING,1,2,0,28650,36.09861,120.37194
71319-3-443BEIMSCPANIRE930CAR-1,71319,8/25/2020,3,BEIJING MULTIFIT ELECTRICAL,MSC TRADING SA,NINGBO,CHINA,46000,PANNEAU SOLAIRE,930,CARTON,ARKADIA,141,EVERGREEN,1,3,0,46000,29.878185,121.54945
71412-3-443BOSETEVIAFRI544CAI-1,71412,8/25/2020,3,BOSTON AGREX INC,ETERMIX IMPORT EXPORT,CHARLESTON - SC,USA,85335.18,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",5442,CAISSES,ARKADIA,141N,SEALAND,1,3,0,85335.18,39.496113,-88.17611
71497-0-440ITOAUTPARION12PIE-1,71497,8/26/2020,0,ITOCHU AUTOMOBILE AMERICA INC,AUTOMECA,MIAMI - FL,USA,1154.29,"PARTIES, ACCESSOIRE VOITURE, TRACTEUR BUS DEPANEUSE CAMION",12,PIECES,DELPHINUS,145S,KING OCEAN SERVICES,1,0,1,1154.29,25.77389,-80.193886
71582-23-4423HONADEHUILME547CAR-2,71582,8/28/2020,23,HONOUR LANE SHIPPING LIMITED,ADEKO ENTREPRISES SA,JAKARTA,INDONESIA,571163.9,HUILE DE PALME,5475,CARTON,CFS PAFILIA,0RU31R1MA,CMA/CGM,0.5,11.5,0,285581.95,-6.174444,106.829445
71674-0-440YANA &PLUSSE687CAR-1,71674,8/31/2020,0,YANGZHOU HUINI IMP & EXP,A&D IMPORT EXPORT,NINGBO,CHINA,11679,"PLUMEAU,TAMPON,BROSSE",687,CARTON,ASIAN TRADER,20035N,COSCO SHIPPING,1,0,1,11679,29.878185,121.54945
71767-2-442ZHEFREMARLES113CAR-1,71767,8/31/2020,2,ZHEJIANG OSEE IMPORT & EXPORT,FRED CHERY IMPORT EXPORT,NINGBO,CHINA,30780,MARCHANDISE GENERALE,1130,CARTON,ASIAN TRADER,20035SA,ZIM LINES,1,2,0,30780,29.878185,121.54945
71858-0-440PARPAREFFELS3PIE-1,71858,9/1/2020,0,PARTICULIER,PARTICULIER,PORT EVERGLADES - FL,USA,234.06,EFFETS PERSONNELS,3,PIECES,DELPHINUS,146S,KING OCEAN SERVICES,1,0,1,234.06,26.096666,-80.1275
71958-12-4412PT.CARHUILME161BID-1,71958,9/1/2020,12,BATARA ELOK SEMESTA TERPADU,CARIBBEAN GRAIN COMPANY SA,JAKARTA,INDONESIA,307183.8,HUILE DE PALME,16104,BIDON,OREGON TRADER,PD034A,MEDITERRANEAN SHIPPING CO,1,12,0,307183.8,-6.174444,106.829445
72059-1-441THEPAREFFELS131PIE-1,72059,9/2/2020,1,THE FUTURE OF HAIITI,PARTICULIER,MIAMI - FL,USA,17217,EFFETS PERSONNELS,131,PIECES,ACRUX N,142N,EVERGREEN,1,1,0,17217,25.77389,-80.193886
72159-1-441UNIUNIPOLIRE935SAC-1,72159,9/2/2020,1,UNITCARGO CONTAINER LINE,UNITED PLASTICS,HOUSTON - TX,USA,23838,"POLYMERES DU PROPYLENE OU AUTRE OLEFINES,FORME PRIMAIRE",935,"SACS, SACHETS",ACRUX N,142N,SEALAND,1,1,0,23838,29.763056,-95.36305
72254-1-441POWCLOMACIES28CAR-1,72254,9/4/2020,1,POWER SUCCESS (HONG KONG) LIMITED,CLOXA IMPORT EXPORT SA,HONG KONG,CHINA,10155,"MACHINE A MELANGER,MALAXER LES MINERAIS ET PARTIES",28,CARTON,CFS PAFILIA,0RU32R1,CMA/CGM,1,1,0,10155,22.283333,114.15
72344-1-441SOUGIAPRESES258SAC-1,72344,9/4/2020,1,SOUTH FLORIDA FOODS INT'L INC,GIANT SUPERMARKET,MIAMI - FL,USA,18054.71,PREPARATIONS ALIMENTAIRES DIVERSES,2584,"SACS, SACHETS",SEABOARD RANGER,384S,SEABOARD MARINE,1,1,0,18054.71,25.77389,-80.193886
72438-13-4413NANCARSULATE231SAC-2,72438,9/6/2020,13,NANJING RIGHT CHEMICAL CO LTD,CARRIBEX SA,TIANJIN,CHINA,347694,SULFATE,2314,"SACS, SACHETS",SPINEL,PD035A,MEDITERRANEAN SHIPPING CO,0.333333333,4.333333333,0,115898,39.142223,117.17667
72530-1-441IMESUNPROERS640PAQ-1,72530,9/7/2020,1,IMEKO DAIRY PRODUCTS BV,SUNTRADE IMP/EXP,ROTTERDAM,NETHERLANDS,10060,PRODUITS LAITIERS,640,"PAQUET, COLIS",PACIFIC TRADER,037E,COSCO SHIPPING,1,1,0,10060,51.916668,4.5
72622-2-442SAPIMPPAPIER74PAL-1,72622,9/7/2020,2,SAPPI PAPIER HOLDING GMBH BRANCH,IMPRIMERIE LE NATAL,VIENNA,AUSTRIA,40799,PAPIER,74,PALETTES,PACIFIC TRADER,037H,HAPAG-LLOYD,1,2,0,40799,45.524784,4.873453
72715-2-442RM PJMMARLES100PIE-1,72715,9/8/2020,2,RM SERVICES,PJM DISTRIBUTION,MIAMI - FL,USA,25174.4,MARCHANDISE GENERALE,1009,PIECES,BABUN EXPRESS,149S,ANTILLEAN MARINE SHIPPING  CORP,1,2,0,25174.4,25.77389,-80.193886
72812-1-441ASIMETBARGEE6PAQ-1,72812,9/9/2020,1,ASIA (HONGKONG) STEEL CO LTD,METALLO PREFAB SA,TIANJIN,CHINA,27649,"BARRE EN FER OU ACIER NON ALLIES,FORGEE",6,"PAQUET, COLIS",LOUISIANA TRADER,143N,MAERSK LINE,1,1,0,27649,39.142223,117.17667
72905-2-442TRALE OEULES903CAR-1,72905,9/10/2020,2,TRATTO INTERNATIONAL FOWARDER,LE BLANC IMPORT EXPORT,MIAMI - FL,USA,34401.43,OEUFS D'OISEAUX DEPOURVUS DE LEUR COQUILLES,903,CARTON,BOMAR CAEN,6S,SEABOARD MARINE,0.5,1,0,17200.715,25.77389,-80.193886
72993-25-4425PT ISHHUILES337BID-1,72993,9/10/2020,25,KARYAINDAH ALAM SEJAHTERA,ISHA FOODS CO,SURABAYA,INDONESIA,641250,HUILES VEGETALES,33750,BIDON,FALMOUTH,XA036A,MEDITERRANEAN SHIPPING CO,1,25,0,641250,-7.249167,112.75083
73085-1-441CHAACICLOQUE3PIE-3,73085,9/13/2020,1,CHATELAIN CARGO SERVICES INC,ACIERIE D'HAITI SA,MIAMI - FL,USA,2226.77,CLOTURE METALLIQUE,3,PIECES,OKEE ANN MARI,22S,SEABOARD MARINE,0.333333333,0.333333333,0,742.2566667,25.77389,-80.193886
73178-2-442KASCENOIGONS256SAC-1,73178,9/14/2020,2,KASSAV INTERNATIONAL CLDS INC,CENTROPLUS SA,ROTTERDAM,NETHERLANDS,58112,OIGNONS,2560,"SACS, SACHETS",ARKADIA,144N,MAERSK LINE,1,2,0,58112,51.916668,4.5
73273-0-440VIPDISCOLAPE1PIE-1,73273,9/14/2020,0,VIPAL RUBBER CORPORATION,DISTRIBUTION PARTS & CO SA,MIAMI - FL,USA,392.4,"COLLES ET AUTRES ADHESIFS PREPARES,TAPE",1,PIECES,PEPIN EXPRESS,198S,ANTILLEAN MARINE SHIPPING  CORP,1,0,1,392.4,25.77389,-80.193886
73365-0-440MARPAREFFELS4CAR-1,73365,9/15/2020,0,MARTAINER INC,PARTICULIER,PORT EVERGLADES - FL,USA,106.83,EFFETS PERSONNELS,4,CARTON,DELPHINUS,148S,KING OCEAN SERVICES,1,0,1,106.83,26.096666,-80.1275
73462-2-442COMVALFOUGER225CAR-1,73462,9/17/2020,2,COMPAGNIE FRANCAISE D'ETUDES ET D'ENTREPRISE,VALERIO CANEZ SA,ZHUHAI,CHINA,16806.95,FOUR MENAGER,2252,CARTON,CFS PAFILIA,0RU34R1,CMA/CGM,1,2,0,16806.95,22.276943,113.56778
73551-1-441COMCASJUSMES225CAR-1,73551,9/20/2020,1,COMERCIALIZADORA CAMPBELL DE GUATEMALA,CASSIS FRERES SA,SANTO THOMAS,GUATEMALA,19665,JUS DE FRUITS ET DE LEGUMES,2250,CARTON,RHL ALGILITAS,5S,SEABOARD MARINE,1,1,0,19665,15.68666392,-88.60749757
73642-3-443PROACRPAPSSU277CAR-2,73642,9/21/2020,3,PRODUCTOS FAMILIA CAJICA SAS,ACRA DISTRIBUTION COMPANY SA,BUENAVENTURA,COLOMBIA,9290.5,PAPIER-TISSU,277,CARTON,ACRUX N,145N,EVERGREEN,0.5,1.5,0,4645.25,3.880099,-77.031166
73734-1-441INTLESVIAFRI136CAI-1,73734,9/21/2020,1,INTERVISION FOODS,LES ALIMENTS CONGELES SA,NORFOLK - VA,USA,28288,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",1360,CAISSES,ACRUX N,145N,SEALAND,1,1,0,28288,42.119446,-71.325554
73826-1-441TOTBANHUIEUR118PAQ-1,73826,9/21/2020,1,TOTAL LUBRIFIANTS,BANDARI HAITI SA,LE HAVRE,FRANCE,15532.3,"HUILES LUBRIFIANTES, DE PETROLE POUR MOTEUR",1184,"PAQUET, COLIS",X-PRESS MACHU PICCHU,20037N,COSCO SHIPPING,1,1,0,15532.3,49.5,0.133333
73922-1-441RJMJMGVERITE3CAR-1,73922,9/23/2020,1,RJM PURCHASING SERVICES,JMG DEPOT,MIAMI - FL,USA,685.4,VERRE DE SECURITE,3,CARTON,SARA EXPRESS,740S,ANTILLEAN MARINE SHIPPING  CORP,0.5,0.5,0,342.7,25.77389,-80.193886
74016-2-442EMEHD MARLES943PIE-1,74016,9/27/2020,2,EMEX INC,HD EXPORT MANAGEMENT,MIAMI - FL,USA,24585,MARCHANDISE GENERALE,943,PIECES,SEABOARD RANGER,387S,SEABOARD MARINE,1,2,0,24585,25.77389,-80.193886
74112-1-441PLULEAVIAFRI180CAR-1,74112,9/29/2020,1,PLUSVAL AGROAVICOLA LTDA,LEA TRADING HAITI,RIO GRANDE,BRAZIL,27754.2,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",1800,CARTON,ASIAN TRADER,20039H,HAPAG-LLOYD,1,1,0,27754.2,-32.033333,-52.083332
74202-1-441NIND LCHAVES708CAR-1,74202,9/30/2020,1,NINGBO DEALER WELL CO LTD,DL IMPORT EXPORT,NINGBO,CHINA,19396,CHAUSSURES NEUVES,708,CARTON,ASIAN TRADER,20039S,ZIM LINES,1,1,0,19396,29.878185,121.54945
74288-1-441ATLMIDMARLES547PIE-1,74288,10/1/2020,1,ATLANTA RECYCLING COMPANY,MIDA SERVICES,SAVANNAH - GA,USA,15925,MARCHANDISE GENERALE,547,PIECES,BOMAR CAEN,7S,SEABOARD MARINE,1,1,0,15925,32.083332,-81.1
74381-1-441GILSEWTISILE42PIE-1,74381,10/2/2020,1,GILDAN DOMIN.REP TEXTILE COMPANY IN,SEWING INTERNATIONAL SA,RIO HAINA,DOMINICAN REPUBLIC,17175.64,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,42,PIECES,K STORM,0039S,"CROWLEY LINER SERVICES,INC",1,1,0,17175.64,18.417,-70.017
74478-1-441MAGLTDFEUOUC9PAQ-1,74478,10/3/2020,1,MAGNUM LOGISTICS SA,LTD CONSTRUCTION SA,CARTAGENA,COLOMBIA,5218.7,"FEUILLE, PLAQUE ,ROULEAU EN CAOUTCHOUC",9,"PAQUET, COLIS",LOUISIANA TRADER,146N,SEALAND,1,1,0,5218.7,10.399722,-75.51444
74571-7-447PAMMSCCARINE462CAR-1,74571,10/3/2020,7,PAMESA DO BRASIL S/A,MSC TRADING SA,SUAPE PORT,BRAZIL,185748.26,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",462,CARTON,SPINEL,PD039A,MEDITERRANEAN SHIPPING CO,1,7,0,185748.26,-8.394329,-34.967458
74662-0-440SOUMSCBOINTE471PAQ-1,74662,10/5/2020,0,SOUTH FLORIDA LUMBER COMPANY,MSC TRADING SA,MIAMI - FL,USA,774770,BOIS DE CHARPENTE,471,"PAQUET, COLIS",OSLO BULK 3,OCC1914,AGENCE MARITIMES REUNIES,1,0,1,774770,25.77389,-80.193886
74757-5-445COOEURCARINE125PAL-1,74757,10/5/2020,5,COOPERATIVA CERAMICA D'IMOLA,EUROCERAM PLUS SA,LIVORNO,ITALY,130760,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",125,PALETTES,PACIFIC TRADER,39E,ZIM LINES,1,5,0,130760,43.55,10.316667
74850-2-442GUAPHIPAROTO266CAR-1,74850,10/7/2020,2,GUANGZHOU CHANG JIN IMPORT AND EXPORT,PHILIPPE SHOP,NANSHA,CHINA,51250,PARTIES ET ACCESSOIRE DE MOTO,2668,CARTON,ARKADIA,147N,EVERGREEN,1,2,0,51250,22.635563,113.676872
74945-1-441MAPCIMADDALT1PAL-1,74945,10/7/2020,1,MAPEI CONSTRUCTION CHEMICALS,CIMENTERIE NATIONAL SEM,MANZANILLO - PA,PANAMA,23190,ADDITIFS POUR CIMENT ET ASPHALT,1,PALETTES,ARKADIA,147N,SEALAND,1,1,0,23190,9.364915,-79.88098
75035-1-441MARHOSMATIRE7CAR-1,75035,10/7/2020,1,MARTAINER INC,HOSPITAL AND MEDICAL SUPPLIES SA,PORT EVERGLADES - FL,USA,680.84,MATERIELS POUR MEDECINE ET LABORATOIRE,7,CARTON,DELPHINUS,151S,KING OCEAN SERVICES,1,1,0,680.84,26.096666,-80.1275
75122-1-441SPFKARCARSIN726PIE-1,75121,10/11/2020,1,SPF GROUP,KARYNA SA,MIAMI - FL,USA,1791.69,"CARTONNAGE DE BUREAU,DE MAGASIN",726,PIECES,SEABOARD RANGER,389S,SEABOARD MARINE,1,1,0,1791.69,25.77389,-80.193886
75214-1-441TANMSCPIOAIN225CAR-1,75213,10/12/2020,1,TANGSHAN JUNXING HARDWARE TOOLS MAKING CO LTD,MSC TRADING SA,TIANJIN,CHINA,26650,"PIOCHE ET AUTRE OUTIL AGRICOLE, HORTICOLE, FORESTIER A MAIN",2250,CARTON,ACRUX N,148N,EVERGREEN,1,1,0,26650,39.142223,117.17667
75308-8-448XIALE COUEBE236PAQ-1,75307,10/12/2020,8,XIAMEN HONGZHI IMP AND EXP TRADING,LE BLANC IMPORT EXPORT,XIAMEN,CHINA,91152,COUCHE POUR BEBE,23685,"PAQUET, COLIS",ACRUX N,148N,MAERSK LINE,1,8,0,91152,24.479794,118.08187
75401-2-442MOIPARVOIION1UNI-2,75400,10/14/2020,2,MOISE SHIPPING SERVICES,PARTICULIER,MIAMI - FL,USA,29483,VOITURE D'OCCASION,1,UNITES,BELEN,004S,ANTILLEAN MARINE SHIPPING  CORP,0.5,1,0,14741.5,25.77389,-80.193886
75489-13-4413BAJAUTMOTTES546CAR-1,75488,10/16/2020,13,BAJAJ AUTO LTD,AUTO PLAZA SA,NHAVA SHEVA,INDIA,144713,MOTOCYCLETTES,546,CARTON,OREGON TRADER,PD040A,MEDITERRANEAN SHIPPING CO,1,13,0,144713,18.975,72.825836
75586-1-441SEAAMEVOI-UP1UNI-1,75585,10/16/2020,1,SEA EXPRESS AMERICA CORPORATION,AMERICAN EMBASSY,PORT NEWARK ELIZABETH - NJ,USA,1898.74,VOITURES PICK-UP,1,UNITES,OREGON TRADER,PD040A,MEDITERRANEAN SHIPPING CO,1,1,0,1898.74,40.68155,-74.1505
75673-1-441NORHAIVIAEES250CAR-1,75672,10/17/2020,1,NORIDANE FOODS AS,HAITI FOOD SUPPLY SA,COPENHAGEN,DENMARK,26275,VIANDES DE PORC FRAICHES OU REFRIGEREES OU CONGELEES,2500,CARTON,CFS PAFILIA,0RU38R1,CMA/CGM,1,1,0,26275,55.666668,12.583333
75766-2-442OL THEAIDSES400CAR-1,75765,10/18/2020,2,OL USA LLC,THE GRANT FONDATION,NORFOLK - VA,USA,25918.25,AIDES HUMANITAIRES DIVERSES,400,CARTON,TORONTO TRADER,043E,COSCO SHIPPING,1,2,0,25918.25,42.119446,-71.325554
75858-7-447FOTAUTCAMION18PIE-1,75857,10/19/2020,7,FOTON INTERNATIONAL TRADE CO LTD,AUTOMECA,QINGDAO,CHINA,31004,CAMION NEUF,18,PIECES,TORONTO TRADER,20043S,ZIM LINES,1,7,0,31004,36.09861,120.37194
75954-1-441CAREGGPRESES160CAI-1,75953,10/20/2020,1,CARIBBEAN GROCERIES INC,EGGS PLUS,PORT EVERGLADES - FL,USA,22067.27,PREPARATIONS ALIMENTAIRES DIVERSES,1606,CAISSES,DELPHINUS,153S,KING OCEAN SERVICES,1,1,0,22067.27,26.096666,-80.1275
76050-1-441DENMAIPREUES245CAR-1,76049,10/21/2020,1,DENK PHARMA GMBH CO LTD,MAISON ROGER L.DURET,HAMBURG,GERMANY,3964,PREPARATIONS ET ARTICLES PHARMACEUTIQUES,245,CARTON,LOUISIANA TRADER,149N,MAERSK LINE,1,1,0,3964,53.55,10
76146-2-442LAMTASVIAFRI270CAR-1,76145,10/21/2020,2,LAMEX FOODS INC,TASHA STORE SA,NEW ORLEANS - LA,USA,51437.9,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2700,CARTON,LOUISIANA TRADER,149N,SEALAND,1,2,0,51437.9,29.912724,-90.114874
76239-2-442M/SMIMPNEUFS145PAQ-1,76238,10/21/2020,2,M/S MRF LIMITED,MIMA SA,CHENNAI,INDIA,34959.8,PNEUMATIQUES NEUFS,1459,"PAQUET, COLIS",X-PRESS MACHU PICCHU,20041E,COSCO SHIPPING,1,2,0,34959.8,13.08333,80.28333
76335-1-441TAXCARRECQUE449CAR-1,76334,10/23/2020,1,TAXTRAN LIMITED,CARRIBEX SA,HONG KONG,CHINA,7846.5,RECIPIENT PLASTIQUE A L'USAGE DOMESTIQUE,449,CARTON,CFS PAFILIA,0RU39R1,CMA/CGM,1,1,0,7846.5,22.283333,114.15
76425-6-446ARILA CARINE102PAL-1,76424,10/26/2020,6,ARIS INDUSTRIAL SA,LA MENAGERE SA,CALLAO,PERU,159625,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",102,PALETTES,YERUPAJA,043E,COSCO SHIPPING,1,6,0,159625,-12.066667,-77.15
76521-1-441ROTANGPREONS8PAL-1,76520,10/27/2020,1,ROTOFLEX UNA DIVISION DE SIGMA SA,ANGLOLATAM FOOD AND BEVERAGE COMPANY SA,SANTO THOMAS,GUATEMALA,3686.24,"PREPARATIONS POUR SOUPES, POTAGES OU BOUILLONS",8,PALETTES,YERUPAJA,20043S,ZIM LINES,1,1,0,3686.24,15.68666392,-88.60749757
76615-2-442AJCTASPRESES169CAI-2,76614,10/28/2020,2,AJC INTERNATIONAL INC,TASHA STORE SA,NORFOLK - VA,USA,53336.61,PREPARATIONS ALIMENTAIRES DIVERSES,1693,CAISSES,ARKADIA,150N,SEALAND,0.5,1,0,26668.305,42.119446,-71.325554
76705-2-442LNGLESGAZREL2PIE-1,76704,10/28/2020,2,LNG HOLDINGS (FLORIDA) LLC,LES ENTREPRISES PLASTECH HAITI SA,PORT EVERGLADES - FL,USA,33636,GAZ NATUREL,2,PIECES,DELPHINUS,154S,KING OCEAN SERVICES,1,2,0,33636,26.096666,-80.1275
76797-1-441VSTVIDMARLES25PAQ-1,76796,10/28/2020,1,VST TILLERS TRACTOR LTD,VIDRO TRADING SA,CHENNAI,INDIA,11757,MARCHANDISE GENERALE,25,"PAQUET, COLIS",SPINEL,PD042A,MEDITERRANEAN SHIPPING CO,1,1,0,11757,13.08333,80.28333
76889-1-441YVEETEARTSON14PIE-1,76888,10/30/2020,1,YVES JUDE,ETERMIX IMPORT EXPORT,MIAMI - FL,USA,1891.51,"ARTICLES, ACCESSOIRE DE MAISON",14,PIECES,K STORM,043N,"CROWLEY LINER SERVICES,INC",1,1,0,1891.51,25.77389,-80.193886
76988-1-441ALLALEEFFELS1SAC-1,76988,11/1/2020,1,ALLIANCE INTERNATIONAL SHIPPING LLC,ALEXIS LOUIS,MIAMI - FL,USA,15712.7,EFFETS PERSONNELS,1,SACHET,SEABOARD RANGER,392S,SEABOARD MARINE,1,1,0,15712.7,25.77389,-80.193886
77087-1-440CARGONEFFELS250PIE-1,77087,11/2/2020,1,CARIBBEAN EXPRESS LINE,GONEL JEAN BAPTISTE,HALIFAX,CANADA,11000,EFFETS PERSONNELS,250,PIECES,PACIFIC TRADER,41EPACIFICTCPS,ZIM LINES,1,1,0,11000,44.65,-63.6
77187-0-444MARMARVOIION1PIE-1,77187,11/3/2020,0,MARIE BOURSIQUOT,MARIE JACINTHE BOURSIQUOT,MIAMI - FL,USA,2245.3,VOITURE D'OCCASION,1,PIECES,BELEN,006S,ANTILLEAN MARINE SHIPPING  CORP,1,0,1,2245.3,25.77389,-80.193886
77286-1-441AFSVALCINSUS615DIF-1,77286,11/3/2020,1,AFS GLOBAL LOGISTICS LTD,VALDOR APPAREL MANUFACTURING,KAOHSIUNG,TAIWAN,4508.4,CINTRES POUR VETEMENTS ET TISSUS,615,DIFFERENT,ACRUX N,151N,EVERGREEN,1,1,0,4508.4,22.613333,120.279167
77388-1-441DECLTDBAGOUC108DIF-1,77388,11/3/2020,1,DECEUNINCK SAS,LTD CONSTRUCTION SA,CARTAGENA,COLOMBIA,9982.3,"BAGUETTE, FEUILLE, PROFILE EN CAOUTCHOUC",1081,DIFFERENT,ACRUX N,151NSUD,HAMBURG SUD NORTH AMERICA INC.,1,1,0,9982.3,10.399722,-75.51444
77488-0-441DM EDOVOIION1DIF-1,77488,11/4/2020,0,DM ALLIED,EDOUARD DIEUSEUL,PORT EVERGLADES - FL,USA,5805.98,VOITURE D'OCCASION,1,DIFFERENT,DELPHINUS,155S,KING OCEAN SERVICES,1,0,1,5805.98,26.096666,-80.1275
77587-1-441HORFEDEFFELS372PAR-1,77587,11/4/2020,1,HORIZON VERT SHIPPING LLC,FEDNER EXANTUS,PORT NEWARK ELIZABETH - NJ,USA,4500,EFFETS PERSONNELS,372,PARTIES DE COLIS,AS PETRA,21S,SEABOARD MARINE,1,1,0,4500,40.68155,-74.1505
77688-1-442LIGADEPORRES103PIE-1,77688,11/5/2020,1,LIGHTHOUSE LOGISTICA LTDA,ADEKO ENTREPRISES SA,ITAJAI,BRAZIL,19744.8,PORTE EN BOIS ET ACCESSOIRES,1030,PIECES,CFS PAFILIA,0RU3BR1MA,CMA/CGM,1,1,0,19744.8,-26.883333,-48.65
77788-1-445EXXHAYHUIEUR312CAR-1,77788,11/7/2020,1,EXXONMOBIL LUBRICANTS TRADING,HAYTIAN TRACTOR EQUIPMENT,HOUSTON - TX,USA,18601.44,"HUILES LUBRIFIANTES, DE PETROLE POUR MOTEUR",3120,CARTON,OREGON TRADER,PD044A,MEDITERRANEAN SHIPPING CO,1,1,0,18601.44,29.763056,-95.36305
77886-1-441NAVFONAIDRES126PAR-1,77886,11/7/2020,1,NAVIGATION NETWORK INC,FONDATION MISSION DE L'ESPOIR,LONG BEACH - CA,USA,19629.5,AIDES ALIMENTAIRES,1260,PARTIES DE COLIS,OREGON TRADER,PD044A,MEDITERRANEAN SHIPPING CO,1,1,0,19629.5,33.766945,-118.18833
77987-1-443EMEHAIVIAFRI509PIE-1,77987,11/8/2020,1,EMEX INC,HAITI FOOD SUPPLY SA,MIAMI - FL,USA,23898.42,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",509,PIECES,SEABOARD RANGER,393S,SEABOARD MARINE,1,1,0,23898.42,25.77389,-80.193886
78087-1-441ALLANDEFFELS1SAC-1,78087,11/8/2020,1,ALLIANCE INTERNATIONAL SHIPPING LLC,ANDRE DARLEY,MIAMI - FL,USA,18144,EFFETS PERSONNELS,1,SACHET,SEABOARD RANGER,393S,SEABOARD MARINE,1,1,0,18144,25.77389,-80.193886
78186-1-444SENSENEFFELS5PIE-1,78186,11/11/2020,1,SENAT GUILLAUME MARIELLE,SENAT ANTOINE AMERLIN,MIAMI - FL,USA,289.8,EFFETS PERSONNELS,5,PIECES,BELEN,007S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,289.8,25.77389,-80.193886
78285-1-441CANSOGFILBLE143CAR-1,78285,11/11/2020,1,CANDID LIMITED,SOGEPLAST SA,TIANJIN XINGANG,CHINA,14955.2,"FILS , CABLES EN ACIER INOXYDABLE",1438,CARTON,LOUISIANA TRADER,152N,MAERSK LINE,1,1,0,14955.2,39.142223,117.17667
78384-2-444POWLEOCOUEBE487DIF-1,78384,11/12/2020,2,POWER SUCCESS (HONG KONG) LIMITED,LEO LUCA SA,XIAMEN,CHINA,25885,COUCHE POUR BEBE,4877,DIFFERENT,LOUISIANA TRADER,152N,EVERGREEN,1,2,0,25885,24.479794,118.08187
78484-1-441MARFRAELEURE4DIF-1,78484,11/12/2020,1,MARTAINER INC,FRANCOIS MURAT EXCELLENT SA,PORT EVERGLADES - FL,USA,886.78,ELECTRODE DE SOUDURE,4,DIFFERENT,DELPHINUS,156S,KING OCEAN SERVICES,1,1,0,886.78,26.096666,-80.1275
78584-1-441COCBRAAROOME160CAR-1,78584,11/12/2020,1,COCA COLA INDUSTRIAS,BRASSERIE DE LA COURONNE SA,PORT ALABAMA - AL,USA,13939.36,AROME,160,CARTON,BOMAR CAEN,9,SEABOARD MARINE,1,1,0,13939.36,30.694166,-88.04305
78684-1-442TAXCARRECQUE449CAR-1,78684,11/14/2020,1,TAXTRAN LIMITED,CARRIBEX SA,SHEKOU,CHINA,7796.6,RECIPIENT PLASTIQUE A L'USAGE DOMESTIQUE,449,CARTON,CFS PAFILIA,0RU3CR1MA,CMA/CGM,1,1,0,7796.6,22.488203,113.91582
78784-1-441CLATHETISILE400PAR-1,78784,11/15/2020,1,CLAROTEX GUATEMALA SA,THE WILLBES HAITIAN SA,SANTO THOMAS,GUATEMALA,8000,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,400,PARTIES DE COLIS,SEABOARD RANGER,394S,SEABOARD MARINE,1,1,0,8000,15.68666392,-88.60749757
78884-1-440SONLOUEFFELS1PIE-1,78884,11/16/2020,1,SONY RAYMOND,LOUINE JOSEPH,MIAMI - FL,USA,15422.2,EFFETS PERSONNELS,1,PIECES,SARA EXPRESS,742S,ANTILLEAN MARINE SHIPPING  CORP,1,1,0,15422.2,25.77389,-80.193886
78983-2-442FUZCERCARINE189CIT-1,78983,11/17/2020,2,FUZHOU JINHUIDA IMPORT AND EXPORT,CERAMIC EXPO CENTER DISTRIBUTION,XIAMEN,CHINA,55685,"CARREAU, DALLE DE REVETEMENT, EN CERAMIQUE, MOSAIQUE, PORCELAINE",1890,CITERNE,POMERENIA SKY,PD045A,MEDITERRANEAN SHIPPING CO,1,2,0,55685,24.479794,118.08187
79082-1-443KOSANTSUCACH375CIT-1,79082,11/17/2020,1,KOSMOS INTERNATIONAL LLC,ANTONIO HANDAL & CO,NHAVA SHEVA,INDIA,28350.3,"SUCRERIES SANS CACAO (Y COMPRIS CHOCOLAT BLANC),GOMME A MACH",3755,CITERNE,POMERENIA SKY,PD045A,MEDITERRANEAN SHIPPING CO,1,1,0,28350.3,18.975,72.825836
